girder,member_index,member_name,member_key,girder_parameter,scibmad_property,coefficient
GIRDER_5AB,74,HX5B,Kicker,y_pitch,x_offset,0.0
GIRDER_5AB,74,HX5B,Kicker,y_pitch,y_offset,1.35608052588911
GIRDER_5AB,74,HX5B,Kicker,y_pitch,z_offset,0.0
GIRDER_5AB,74,HX5B,Kicker,y_pitch,x_rot,-0.999381432320503
GIRDER_5AB,74,HX5B,Kicker,y_pitch,y_rot,0.0
GIRDER_5AB,74,HX5B,Kicker,y_pitch,tilt,0.03516749540442648
GIRDER_5AB,76,DET_X5B,Marker,y_pitch,x_offset,0.0
GIRDER_5AB,76,DET_X5B,Marker,y_pitch,y_offset,1.544463925881492
GIRDER_5AB,76,DET_X5B,Marker,y_pitch,z_offset,0.0
GIRDER_5AB,76,DET_X5B,Marker,y_pitch,x_rot,-0.999381432320503
GIRDER_5AB,76,DET_X5B,Marker,y_pitch,y_rot,0.0
GIRDER_5AB,76,DET_X5B,Marker,y_pitch,tilt,0.03516749540442648
GIRDER_5AB,78,VX5B,Kicker,y_pitch,x_offset,0.0
GIRDER_5AB,78,VX5B,Kicker,y_pitch,y_offset,1.713359387943631
GIRDER_5AB,78,VX5B,Kicker,y_pitch,z_offset,0.0
GIRDER_5AB,78,VX5B,Kicker,y_pitch,x_rot,-0.999381432320503
GIRDER_5AB,78,VX5B,Kicker,y_pitch,y_rot,0.0
GIRDER_5AB,78,VX5B,Kicker,y_pitch,tilt,0.03516749540442648
GIRDER_5AB,80,QX5B,Quadrupole,y_pitch,x_offset,0.0
GIRDER_5AB,80,QX5B,Quadrupole,y_pitch,y_offset,2.087128043631436
GIRDER_5AB,80,QX5B,Quadrupole,y_pitch,z_offset,0.0
GIRDER_5AB,80,QX5B,Quadrupole,y_pitch,x_rot,-0.999381432320503
GIRDER_5AB,80,QX5B,Quadrupole,y_pitch,y_rot,0.0
GIRDER_5AB,80,QX5B,Quadrupole,y_pitch,tilt,0.03516749540442648
GIRDER_5AB,81,GIRDER_5AB_END,Marker,y_pitch,x_offset,0.0
GIRDER_5AB,81,GIRDER_5AB_END,Marker,y_pitch,y_offset,2.268016082881417
GIRDER_5AB,81,GIRDER_5AB_END,Marker,y_pitch,z_offset,0.0
GIRDER_5AB,81,GIRDER_5AB_END,Marker,y_pitch,x_rot,-0.999381432320503
GIRDER_5AB,81,GIRDER_5AB_END,Marker,y_pitch,y_rot,0.0
GIRDER_5AB,81,GIRDER_5AB_END,Marker,y_pitch,tilt,0.03516749540442648
GIRDER_5AB,61,GIRDER_5AB_START,Marker,tilt,x_offset,0.0
GIRDER_5AB,61,GIRDER_5AB_START,Marker,tilt,y_offset,9.661469554619363e-16
GIRDER_5AB,61,GIRDER_5AB_START,Marker,tilt,z_offset,0.0
GIRDER_5AB,61,GIRDER_5AB_START,Marker,tilt,x_rot,-0.03961399383139337
GIRDER_5AB,61,GIRDER_5AB_START,Marker,tilt,y_rot,0.0
GIRDER_5AB,61,GIRDER_5AB_START,Marker,tilt,tilt,0.9992150576791399
GIRDER_5AB,62,VX5A,Kicker,tilt,x_offset,0.0
GIRDER_5AB,62,VX5A,Kicker,tilt,y_offset,0.001509293164976972
GIRDER_5AB,62,VX5A,Kicker,tilt,z_offset,0.0
GIRDER_5AB,62,VX5A,Kicker,tilt,x_rot,-0.03961399383139337
GIRDER_5AB,62,VX5A,Kicker,tilt,y_rot,0.0
GIRDER_5AB,62,VX5A,Kicker,tilt,tilt,0.9992150576791399
GIRDER_5AB,64,DET_IX5A,Marker,tilt,x_offset,0.0
GIRDER_5AB,64,DET_IX5A,Marker,tilt,y_offset,0.007451392239686314
GIRDER_5AB,64,DET_IX5A,Marker,tilt,z_offset,0.0
GIRDER_5AB,64,DET_IX5A,Marker,tilt,x_rot,-0.03961399383139337
GIRDER_5AB,64,DET_IX5A,Marker,tilt,y_rot,0.0
GIRDER_5AB,64,DET_IX5A,Marker,tilt,tilt,0.9992150576791399
GIRDER_5AB,66,QX5A,Quadrupole,tilt,x_offset,0.0
GIRDER_5AB,66,QX5A,Quadrupole,tilt,y_offset,0.016958750759220563
GIRDER_5AB,66,QX5A,Quadrupole,tilt,z_offset,0.0
GIRDER_5AB,66,QX5A,Quadrupole,tilt,x_rot,-0.03961399383139337
GIRDER_5AB,66,QX5A,Quadrupole,tilt,y_rot,0.0
GIRDER_5AB,66,QX5A,Quadrupole,tilt,tilt,0.9992150576791399
GIRDER_5AB,68,DET_X5A,Marker,tilt,x_offset,0.0
GIRDER_5AB,68,DET_X5A,Marker,tilt,y_offset,0.02547575943296981
GIRDER_5AB,68,DET_X5A,Marker,tilt,z_offset,0.0
GIRDER_5AB,68,DET_X5A,Marker,tilt,x_rot,-0.03961399383139337
GIRDER_5AB,68,DET_X5A,Marker,tilt,y_rot,0.0
GIRDER_5AB,68,DET_X5A,Marker,tilt,tilt,0.9992150576791399
GIRDER_5AB,70,HX5A,Kicker,tilt,x_offset,0.0
GIRDER_5AB,70,HX5A,Kicker,tilt,y_offset,0.031140560550859328
GIRDER_5AB,70,HX5A,Kicker,tilt,z_offset,0.0
GIRDER_5AB,70,HX5A,Kicker,tilt,x_rot,-0.03961399383139337
GIRDER_5AB,70,HX5A,Kicker,tilt,y_rot,0.0
GIRDER_5AB,70,HX5A,Kicker,tilt,tilt,0.9992150576791399
GIRDER_5AB,72,DQX5B,SBend,tilt,x_offset,0.0
GIRDER_5AB,72,DQX5B,SBend,tilt,y_offset,0.04065405509862586
GIRDER_5AB,72,DQX5B,SBend,tilt,z_offset,0.0
GIRDER_5AB,72,DQX5B,SBend,tilt,x_rot,-0.002224804979232072
GIRDER_5AB,72,DQX5B,SBend,tilt,y_rot,0.0
GIRDER_5AB,72,DQX5B,SBend,tilt,tilt,0.9999975251183396
GIRDER_5AB,74,HX5B,Kicker,tilt,x_offset,0.0
GIRDER_5AB,74,HX5B,Kicker,tilt,y_offset,0.032090339556521796
GIRDER_5AB,74,HX5B,Kicker,tilt,z_offset,0.0
GIRDER_5AB,74,HX5B,Kicker,tilt,x_rot,0.03516749540440891
GIRDER_5AB,74,HX5B,Kicker,tilt,y_rot,0.0
GIRDER_5AB,74,HX5B,Kicker,tilt,tilt,0.9993814323205037
GIRDER_5AB,76,DET_X5B,Marker,tilt,x_offset,0.0
GIRDER_5AB,76,DET_X5B,Marker,tilt,y_offset,0.02546126667279036
GIRDER_5AB,76,DET_X5B,Marker,tilt,z_offset,0.0
GIRDER_5AB,76,DET_X5B,Marker,tilt,x_rot,0.03516749540440891
GIRDER_5AB,76,DET_X5B,Marker,tilt,y_rot,0.0
GIRDER_5AB,76,DET_X5B,Marker,tilt,tilt,0.9993814323205037
GIRDER_5AB,78,VX5B,Kicker,tilt,x_offset,0.0
GIRDER_5AB,78,VX5B,Kicker,tilt,y_offset,0.019517959949445843
GIRDER_5AB,78,VX5B,Kicker,tilt,z_offset,0.0
GIRDER_5AB,78,VX5B,Kicker,tilt,x_rot,0.03516749540440891
GIRDER_5AB,78,VX5B,Kicker,tilt,y_rot,0.0
GIRDER_5AB,78,VX5B,Kicker,tilt,tilt,0.9993814323205037
GIRDER_5AB,80,QX5B,Quadrupole,tilt,x_offset,0.0
GIRDER_5AB,80,QX5B,Quadrupole,tilt,y_offset,0.006365316668197014
GIRDER_5AB,80,QX5B,Quadrupole,tilt,z_offset,0.0
GIRDER_5AB,80,QX5B,Quadrupole,tilt,x_rot,0.03516749540440891
GIRDER_5AB,80,QX5B,Quadrupole,tilt,y_rot,0.0
GIRDER_5AB,80,QX5B,Quadrupole,tilt,tilt,0.9993814323205037
GIRDER_5AB,81,GIRDER_5AB_END,Marker,tilt,x_offset,0.0
GIRDER_5AB,81,GIRDER_5AB_END,Marker,tilt,y_offset,-1.124965633072118e-15
GIRDER_5AB,81,GIRDER_5AB_END,Marker,tilt,z_offset,0.0
GIRDER_5AB,81,GIRDER_5AB_END,Marker,tilt,x_rot,0.03516749540440891
GIRDER_5AB,81,GIRDER_5AB_END,Marker,tilt,y_rot,0.0
GIRDER_5AB,81,GIRDER_5AB_END,Marker,tilt,tilt,0.9993814323205037
GIRDER_5CD,83,GIRDER_5CD_START,Marker,x_offset,x_offset,0.9993885117812183
GIRDER_5CD,83,GIRDER_5CD_START,Marker,x_offset,y_offset,0.0
GIRDER_5CD,83,GIRDER_5CD_START,Marker,x_offset,z_offset,0.03496573350858512
GIRDER_5CD,83,GIRDER_5CD_START,Marker,x_offset,x_rot,0.0
GIRDER_5CD,83,GIRDER_5CD_START,Marker,x_offset,y_rot,0.0
GIRDER_5CD,83,GIRDER_5CD_START,Marker,x_offset,tilt,0.0
GIRDER_5CD,84,QX5C,Quadrupole,x_offset,x_offset,0.9993885117812183
GIRDER_5CD,84,QX5C,Quadrupole,x_offset,y_offset,0.0
GIRDER_5CD,84,QX5C,Quadrupole,x_offset,z_offset,0.03496573350858512
GIRDER_5CD,84,QX5C,Quadrupole,x_offset,x_rot,0.0
GIRDER_5CD,84,QX5C,Quadrupole,x_offset,y_rot,0.0
GIRDER_5CD,84,QX5C,Quadrupole,x_offset,tilt,0.0
GIRDER_5CD,86,VX5C#1,Kicker,x_offset,x_offset,0.9993885117812183
GIRDER_5CD,86,VX5C#1,Kicker,x_offset,y_offset,0.0
GIRDER_5CD,86,VX5C#1,Kicker,x_offset,z_offset,0.03496573353078958
GIRDER_5CD,86,VX5C#1,Kicker,x_offset,x_rot,0.0
GIRDER_5CD,86,VX5C#1,Kicker,x_offset,y_rot,0.0
GIRDER_5CD,86,VX5C#1,Kicker,x_offset,tilt,0.0
GIRDER_5CD,87,DET_X5C,Marker,x_offset,x_offset,0.9993885117812183
GIRDER_5CD,87,DET_X5C,Marker,x_offset,y_offset,0.0
GIRDER_5CD,87,DET_X5C,Marker,x_offset,z_offset,0.03496573353078958
GIRDER_5CD,87,DET_X5C,Marker,x_offset,x_rot,0.0
GIRDER_5CD,87,DET_X5C,Marker,x_offset,y_rot,0.0
GIRDER_5CD,87,DET_X5C,Marker,x_offset,tilt,0.0
GIRDER_5CD,88,VX5C#2,Kicker,x_offset,x_offset,0.9993885117812183
GIRDER_5CD,88,VX5C#2,Kicker,x_offset,y_offset,0.0
GIRDER_5CD,88,VX5C#2,Kicker,x_offset,z_offset,0.03496573353078958
GIRDER_5CD,88,VX5C#2,Kicker,x_offset,x_rot,0.0
GIRDER_5CD,88,VX5C#2,Kicker,x_offset,y_rot,0.0
GIRDER_5CD,88,VX5C#2,Kicker,x_offset,tilt,0.0
GIRDER_5CD,90,HX5C,Kicker,x_offset,x_offset,0.9993885117812183
GIRDER_5CD,90,HX5C,Kicker,x_offset,y_offset,0.0
GIRDER_5CD,90,HX5C,Kicker,x_offset,z_offset,0.03496573353078958
GIRDER_5CD,90,HX5C,Kicker,x_offset,x_rot,0.0
GIRDER_5CD,90,HX5C,Kicker,x_offset,y_rot,0.0
GIRDER_5CD,90,HX5C,Kicker,x_offset,tilt,0.0
GIRDER_5CD,92,DQX5D,SBend,x_offset,x_offset,0.9999970555826797
GIRDER_5CD,92,DQX5D,SBend,x_offset,y_offset,0.0
GIRDER_5CD,92,DQX5D,SBend,x_offset,z_offset,-0.002426690473567028
GIRDER_5CD,92,DQX5D,SBend,x_offset,x_rot,0.0
GIRDER_5CD,92,DQX5D,SBend,x_offset,y_rot,0.0
GIRDER_5CD,92,DQX5D,SBend,x_offset,tilt,0.0
GIRDER_5CD,94,HX5D,Kicker,x_offset,x_offset,0.9992070398034957
GIRDER_5CD,94,HX5D,Kicker,x_offset,y_offset,0.0
GIRDER_5CD,94,HX5D,Kicker,x_offset,z_offset,-0.03981572058719962
GIRDER_5CD,94,HX5D,Kicker,x_offset,x_rot,0.0
GIRDER_5CD,94,HX5D,Kicker,x_offset,y_rot,0.0
GIRDER_5CD,94,HX5D,Kicker,x_offset,tilt,0.0
GIRDER_5CD,96,QX5D,Quadrupole,x_offset,x_offset,0.9992070398034957
GIRDER_5CD,96,QX5D,Quadrupole,x_offset,y_offset,0.0
GIRDER_5CD,96,QX5D,Quadrupole,x_offset,z_offset,-0.03981572058719962
GIRDER_5CD,96,QX5D,Quadrupole,x_offset,x_rot,0.0
GIRDER_5CD,96,QX5D,Quadrupole,x_offset,y_rot,0.0
GIRDER_5CD,96,QX5D,Quadrupole,x_offset,tilt,0.0
GIRDER_5CD,98,DET_X5D,Marker,x_offset,x_offset,0.9992070398034957
GIRDER_5CD,98,DET_X5D,Marker,x_offset,y_offset,0.0
GIRDER_5CD,98,DET_X5D,Marker,x_offset,z_offset,-0.03981572058719962
GIRDER_5CD,98,DET_X5D,Marker,x_offset,x_rot,0.0
GIRDER_5CD,98,DET_X5D,Marker,x_offset,y_rot,0.0
GIRDER_5CD,98,DET_X5D,Marker,x_offset,tilt,0.0
GIRDER_5CD,100,DET_S6A,Marker,x_offset,x_offset,0.9992070398034957
GIRDER_5CD,100,DET_S6A,Marker,x_offset,y_offset,0.0
GIRDER_5CD,100,DET_S6A,Marker,x_offset,z_offset,-0.03981572058719962
GIRDER_5CD,100,DET_S6A,Marker,x_offset,x_rot,0.0
GIRDER_5CD,100,DET_S6A,Marker,x_offset,y_rot,0.0
GIRDER_5CD,100,DET_S6A,Marker,x_offset,tilt,0.0
GIRDER_5CD,102,VX5D,Kicker,x_offset,x_offset,0.9992070398034957
GIRDER_5CD,102,VX5D,Kicker,x_offset,y_offset,0.0
GIRDER_5CD,102,VX5D,Kicker,x_offset,z_offset,-0.03981572058719962
GIRDER_5CD,102,VX5D,Kicker,x_offset,x_rot,0.0
GIRDER_5CD,102,VX5D,Kicker,x_offset,y_rot,0.0
GIRDER_5CD,102,VX5D,Kicker,x_offset,tilt,0.0
GIRDER_5CD,103,GIRDER_5CD_END,Marker,x_offset,x_offset,0.9992070398034957
GIRDER_5CD,103,GIRDER_5CD_END,Marker,x_offset,y_offset,0.0
GIRDER_5CD,103,GIRDER_5CD_END,Marker,x_offset,z_offset,-0.03981572058719962
GIRDER_5CD,103,GIRDER_5CD_END,Marker,x_offset,x_rot,0.0
GIRDER_5CD,103,GIRDER_5CD_END,Marker,x_offset,y_rot,0.0
GIRDER_5CD,103,GIRDER_5CD_END,Marker,x_offset,tilt,0.0
GIRDER_5CD,83,GIRDER_5CD_START,Marker,y_offset,x_offset,0.0
GIRDER_5CD,83,GIRDER_5CD_START,Marker,y_offset,y_offset,1.0
GIRDER_5CD,83,GIRDER_5CD_START,Marker,y_offset,z_offset,0.0
GIRDER_5CD,83,GIRDER_5CD_START,Marker,y_offset,x_rot,0.0
GIRDER_5CD,83,GIRDER_5CD_START,Marker,y_offset,y_rot,0.0
GIRDER_5CD,83,GIRDER_5CD_START,Marker,y_offset,tilt,0.0
GIRDER_5CD,84,QX5C,Quadrupole,y_offset,x_offset,0.0
GIRDER_5CD,84,QX5C,Quadrupole,y_offset,y_offset,1.0
GIRDER_5CD,84,QX5C,Quadrupole,y_offset,z_offset,0.0
GIRDER_5CD,84,QX5C,Quadrupole,y_offset,x_rot,0.0
GIRDER_5CD,84,QX5C,Quadrupole,y_offset,y_rot,0.0
GIRDER_5CD,84,QX5C,Quadrupole,y_offset,tilt,0.0
GIRDER_5CD,86,VX5C#1,Kicker,y_offset,x_offset,0.0
GIRDER_5CD,86,VX5C#1,Kicker,y_offset,y_offset,1.0
GIRDER_5CD,86,VX5C#1,Kicker,y_offset,z_offset,0.0
GIRDER_5CD,86,VX5C#1,Kicker,y_offset,x_rot,0.0
GIRDER_5CD,86,VX5C#1,Kicker,y_offset,y_rot,0.0
GIRDER_5CD,86,VX5C#1,Kicker,y_offset,tilt,0.0
GIRDER_5CD,87,DET_X5C,Marker,y_offset,x_offset,0.0
GIRDER_5CD,87,DET_X5C,Marker,y_offset,y_offset,1.0
GIRDER_5CD,87,DET_X5C,Marker,y_offset,z_offset,0.0
GIRDER_5CD,87,DET_X5C,Marker,y_offset,x_rot,0.0
GIRDER_5CD,87,DET_X5C,Marker,y_offset,y_rot,0.0
GIRDER_5CD,87,DET_X5C,Marker,y_offset,tilt,0.0
GIRDER_5CD,88,VX5C#2,Kicker,y_offset,x_offset,0.0
GIRDER_5CD,88,VX5C#2,Kicker,y_offset,y_offset,1.0
GIRDER_5CD,88,VX5C#2,Kicker,y_offset,z_offset,0.0
GIRDER_5CD,88,VX5C#2,Kicker,y_offset,x_rot,0.0
GIRDER_5CD,88,VX5C#2,Kicker,y_offset,y_rot,0.0
GIRDER_5CD,88,VX5C#2,Kicker,y_offset,tilt,0.0
GIRDER_5CD,90,HX5C,Kicker,y_offset,x_offset,0.0
GIRDER_5CD,90,HX5C,Kicker,y_offset,y_offset,1.0
GIRDER_5CD,90,HX5C,Kicker,y_offset,z_offset,0.0
GIRDER_5CD,90,HX5C,Kicker,y_offset,x_rot,0.0
GIRDER_5CD,90,HX5C,Kicker,y_offset,y_rot,0.0
GIRDER_5CD,90,HX5C,Kicker,y_offset,tilt,0.0
GIRDER_5CD,92,DQX5D,SBend,y_offset,x_offset,0.0
GIRDER_5CD,92,DQX5D,SBend,y_offset,y_offset,1.0
GIRDER_5CD,92,DQX5D,SBend,y_offset,z_offset,0.0
GIRDER_5CD,92,DQX5D,SBend,y_offset,x_rot,0.0
GIRDER_5CD,92,DQX5D,SBend,y_offset,y_rot,0.0
GIRDER_5CD,92,DQX5D,SBend,y_offset,tilt,0.0
GIRDER_5CD,94,HX5D,Kicker,y_offset,x_offset,0.0
GIRDER_5CD,94,HX5D,Kicker,y_offset,y_offset,1.0
GIRDER_5CD,94,HX5D,Kicker,y_offset,z_offset,0.0
GIRDER_5CD,94,HX5D,Kicker,y_offset,x_rot,0.0
GIRDER_5CD,94,HX5D,Kicker,y_offset,y_rot,0.0
GIRDER_5CD,94,HX5D,Kicker,y_offset,tilt,0.0
GIRDER_5CD,96,QX5D,Quadrupole,y_offset,x_offset,0.0
GIRDER_5CD,96,QX5D,Quadrupole,y_offset,y_offset,1.0
GIRDER_5CD,96,QX5D,Quadrupole,y_offset,z_offset,0.0
GIRDER_5CD,96,QX5D,Quadrupole,y_offset,x_rot,0.0
GIRDER_5CD,96,QX5D,Quadrupole,y_offset,y_rot,0.0
GIRDER_5CD,96,QX5D,Quadrupole,y_offset,tilt,0.0
GIRDER_5CD,98,DET_X5D,Marker,y_offset,x_offset,0.0
GIRDER_5CD,98,DET_X5D,Marker,y_offset,y_offset,1.0
GIRDER_5CD,98,DET_X5D,Marker,y_offset,z_offset,0.0
GIRDER_5CD,98,DET_X5D,Marker,y_offset,x_rot,0.0
GIRDER_5CD,98,DET_X5D,Marker,y_offset,y_rot,0.0
GIRDER_5CD,98,DET_X5D,Marker,y_offset,tilt,0.0
GIRDER_5CD,100,DET_S6A,Marker,y_offset,x_offset,0.0
GIRDER_5CD,100,DET_S6A,Marker,y_offset,y_offset,1.0
GIRDER_5CD,100,DET_S6A,Marker,y_offset,z_offset,0.0
GIRDER_5CD,100,DET_S6A,Marker,y_offset,x_rot,0.0
GIRDER_5CD,100,DET_S6A,Marker,y_offset,y_rot,0.0
GIRDER_5CD,100,DET_S6A,Marker,y_offset,tilt,0.0
GIRDER_5CD,102,VX5D,Kicker,y_offset,x_offset,0.0
GIRDER_5CD,102,VX5D,Kicker,y_offset,y_offset,1.0
GIRDER_5CD,102,VX5D,Kicker,y_offset,z_offset,0.0
GIRDER_5CD,102,VX5D,Kicker,y_offset,x_rot,0.0
GIRDER_5CD,102,VX5D,Kicker,y_offset,y_rot,0.0
GIRDER_5CD,102,VX5D,Kicker,y_offset,tilt,0.0
GIRDER_5CD,103,GIRDER_5CD_END,Marker,y_offset,x_offset,0.0
GIRDER_5CD,103,GIRDER_5CD_END,Marker,y_offset,y_offset,1.0
GIRDER_5CD,103,GIRDER_5CD_END,Marker,y_offset,z_offset,0.0
GIRDER_5CD,103,GIRDER_5CD_END,Marker,y_offset,x_rot,0.0
GIRDER_5CD,103,GIRDER_5CD_END,Marker,y_offset,y_rot,0.0
GIRDER_5CD,103,GIRDER_5CD_END,Marker,y_offset,tilt,0.0
GIRDER_5CD,83,GIRDER_5CD_START,Marker,z_offset,x_offset,-0.03496573352801402
GIRDER_5CD,83,GIRDER_5CD_START,Marker,z_offset,y_offset,0.0
GIRDER_5CD,83,GIRDER_5CD_START,Marker,z_offset,z_offset,0.9993885117687283
GIRDER_5CD,83,GIRDER_5CD_START,Marker,z_offset,x_rot,0.0
GIRDER_5CD,83,GIRDER_5CD_START,Marker,z_offset,y_rot,0.0
GIRDER_5CD,83,GIRDER_5CD_START,Marker,z_offset,tilt,0.0
GIRDER_5CD,84,QX5C,Quadrupole,z_offset,x_offset,-0.03496573352801402
GIRDER_5CD,84,QX5C,Quadrupole,z_offset,y_offset,0.0
GIRDER_5CD,84,QX5C,Quadrupole,z_offset,z_offset,0.9993885117687283
GIRDER_5CD,84,QX5C,Quadrupole,z_offset,x_rot,0.0
GIRDER_5CD,84,QX5C,Quadrupole,z_offset,y_rot,0.0
GIRDER_5CD,84,QX5C,Quadrupole,z_offset,tilt,0.0
GIRDER_5CD,86,VX5C#1,Kicker,z_offset,x_offset,-0.03496573352801402
GIRDER_5CD,86,VX5C#1,Kicker,z_offset,y_offset,0.0
GIRDER_5CD,86,VX5C#1,Kicker,z_offset,z_offset,0.9993885117909328
GIRDER_5CD,86,VX5C#1,Kicker,z_offset,x_rot,0.0
GIRDER_5CD,86,VX5C#1,Kicker,z_offset,y_rot,0.0
GIRDER_5CD,86,VX5C#1,Kicker,z_offset,tilt,0.0
GIRDER_5CD,87,DET_X5C,Marker,z_offset,x_offset,-0.03496573352801402
GIRDER_5CD,87,DET_X5C,Marker,z_offset,y_offset,0.0
GIRDER_5CD,87,DET_X5C,Marker,z_offset,z_offset,0.9993885117909328
GIRDER_5CD,87,DET_X5C,Marker,z_offset,x_rot,0.0
GIRDER_5CD,87,DET_X5C,Marker,z_offset,y_rot,0.0
GIRDER_5CD,87,DET_X5C,Marker,z_offset,tilt,0.0
GIRDER_5CD,88,VX5C#2,Kicker,z_offset,x_offset,-0.03496573352801402
GIRDER_5CD,88,VX5C#2,Kicker,z_offset,y_offset,0.0
GIRDER_5CD,88,VX5C#2,Kicker,z_offset,z_offset,0.9993885117909328
GIRDER_5CD,88,VX5C#2,Kicker,z_offset,x_rot,0.0
GIRDER_5CD,88,VX5C#2,Kicker,z_offset,y_rot,0.0
GIRDER_5CD,88,VX5C#2,Kicker,z_offset,tilt,0.0
GIRDER_5CD,90,HX5C,Kicker,z_offset,x_offset,-0.03496573352801402
GIRDER_5CD,90,HX5C,Kicker,z_offset,y_offset,0.0
GIRDER_5CD,90,HX5C,Kicker,z_offset,z_offset,0.9993885117909328
GIRDER_5CD,90,HX5C,Kicker,z_offset,x_rot,0.0
GIRDER_5CD,90,HX5C,Kicker,z_offset,y_rot,0.0
GIRDER_5CD,90,HX5C,Kicker,z_offset,tilt,0.0
GIRDER_5CD,92,DQX5D,SBend,z_offset,x_offset,0.002426690474954807
GIRDER_5CD,92,DQX5D,SBend,z_offset,y_offset,0.0
GIRDER_5CD,92,DQX5D,SBend,z_offset,z_offset,0.9999970555812919
GIRDER_5CD,92,DQX5D,SBend,z_offset,x_rot,0.0
GIRDER_5CD,92,DQX5D,SBend,z_offset,y_rot,0.0
GIRDER_5CD,92,DQX5D,SBend,z_offset,tilt,0.0
GIRDER_5CD,94,HX5D,Kicker,z_offset,x_offset,0.03981572059552629
GIRDER_5CD,94,HX5D,Kicker,z_offset,y_offset,0.0
GIRDER_5CD,94,HX5D,Kicker,z_offset,z_offset,0.9992070397979446
GIRDER_5CD,94,HX5D,Kicker,z_offset,x_rot,0.0
GIRDER_5CD,94,HX5D,Kicker,z_offset,y_rot,0.0
GIRDER_5CD,94,HX5D,Kicker,z_offset,tilt,0.0
GIRDER_5CD,96,QX5D,Quadrupole,z_offset,x_offset,0.03981572059552629
GIRDER_5CD,96,QX5D,Quadrupole,z_offset,y_offset,0.0
GIRDER_5CD,96,QX5D,Quadrupole,z_offset,z_offset,0.9992070397979446
GIRDER_5CD,96,QX5D,Quadrupole,z_offset,x_rot,0.0
GIRDER_5CD,96,QX5D,Quadrupole,z_offset,y_rot,0.0
GIRDER_5CD,96,QX5D,Quadrupole,z_offset,tilt,0.0
GIRDER_5CD,98,DET_X5D,Marker,z_offset,x_offset,0.03981572059552629
GIRDER_5CD,98,DET_X5D,Marker,z_offset,y_offset,0.0
GIRDER_5CD,98,DET_X5D,Marker,z_offset,z_offset,0.999207039820149
GIRDER_5CD,98,DET_X5D,Marker,z_offset,x_rot,0.0
GIRDER_5CD,98,DET_X5D,Marker,z_offset,y_rot,0.0
GIRDER_5CD,98,DET_X5D,Marker,z_offset,tilt,0.0
GIRDER_5CD,100,DET_S6A,Marker,z_offset,x_offset,0.03981572059552629
GIRDER_5CD,100,DET_S6A,Marker,z_offset,y_offset,0.0
GIRDER_5CD,100,DET_S6A,Marker,z_offset,z_offset,0.999207039820149
GIRDER_5CD,100,DET_S6A,Marker,z_offset,x_rot,0.0
GIRDER_5CD,100,DET_S6A,Marker,z_offset,y_rot,0.0
GIRDER_5CD,100,DET_S6A,Marker,z_offset,tilt,0.0
GIRDER_5CD,102,VX5D,Kicker,z_offset,x_offset,0.03981572059552629
GIRDER_5CD,102,VX5D,Kicker,z_offset,y_offset,0.0
GIRDER_5CD,102,VX5D,Kicker,z_offset,z_offset,0.999207039820149
GIRDER_5CD,102,VX5D,Kicker,z_offset,x_rot,0.0
GIRDER_5CD,102,VX5D,Kicker,z_offset,y_rot,0.0
GIRDER_5CD,102,VX5D,Kicker,z_offset,tilt,0.0
GIRDER_5CD,103,GIRDER_5CD_END,Marker,z_offset,x_offset,0.03981572059552629
GIRDER_5CD,103,GIRDER_5CD_END,Marker,z_offset,y_offset,0.0
GIRDER_5CD,103,GIRDER_5CD_END,Marker,z_offset,z_offset,0.999207039820149
GIRDER_5CD,103,GIRDER_5CD_END,Marker,z_offset,x_rot,0.0
GIRDER_5CD,103,GIRDER_5CD_END,Marker,z_offset,y_rot,0.0
GIRDER_5CD,103,GIRDER_5CD_END,Marker,z_offset,tilt,0.0
GIRDER_5CD,83,GIRDER_5CD_START,Marker,x_pitch,x_offset,-2.2551453171607005
GIRDER_5CD,83,GIRDER_5CD_START,Marker,x_pitch,y_offset,0.0
GIRDER_5CD,83,GIRDER_5CD_START,Marker,x_pitch,z_offset,-0.07890105702124117
GIRDER_5CD,83,GIRDER_5CD_START,Marker,x_pitch,x_rot,0.0
GIRDER_5CD,83,GIRDER_5CD_START,Marker,x_pitch,y_rot,1.000000000001167
GIRDER_5CD,83,GIRDER_5CD_START,Marker,x_pitch,tilt,0.0
GIRDER_5CD,84,QX5C,Quadrupole,x_pitch,x_offset,-2.0741453171588264
GIRDER_5CD,84,QX5C,Quadrupole,x_pitch,y_offset,0.0
GIRDER_5CD,84,QX5C,Quadrupole,x_pitch,z_offset,-0.07890105702124117
GIRDER_5CD,84,QX5C,Quadrupole,x_pitch,x_rot,0.0
GIRDER_5CD,84,QX5C,Quadrupole,x_pitch,y_rot,1.000000000001167
GIRDER_5CD,84,QX5C,Quadrupole,x_pitch,tilt,0.0
GIRDER_5CD,86,VX5C#1,Kicker,x_pitch,x_offset,-1.7491453171654125
GIRDER_5CD,86,VX5C#1,Kicker,x_pitch,y_offset,0.0
GIRDER_5CD,86,VX5C#1,Kicker,x_pitch,z_offset,-0.07890105713226347
GIRDER_5CD,86,VX5C#1,Kicker,x_pitch,x_rot,0.0
GIRDER_5CD,86,VX5C#1,Kicker,x_pitch,y_rot,1.000000000001167
GIRDER_5CD,86,VX5C#1,Kicker,x_pitch,tilt,0.0
GIRDER_5CD,87,DET_X5C,Marker,x_pitch,x_offset,-1.7111453171625435
